Day,Hour,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1,1,2.55986E-05,3.77059E-05,2.97548E-05,3.07364E-05,2.34779E-05,2.64652E-05,3.99195E-05,0.000136522,4.0041E-05,3.28674E-05,4.02663E-05,0.000120354
1,2,2.35507E-05,3.39176E-05,2.73663E-05,2.91982E-05,2.33115E-05,2.63239E-05,3.68902E-05,4.2414E-05,3.6657E-05,3.03484E-05,4.02738E-05,0.000114366
1,3,2.18136E-05,3.22309E-05,2.57621E-05,3.27241E-05,2.29168E-05,2.59294E-05,3.6498E-05,3.12705E-05,3.33962E-05,2.92154E-05,3.97531E-05,0.0001136
1,4,1.92764E-05,3.16636E-05,2.57816E-05,2.86292E-05,2.23259E-05,2.45137E-05,3.27723E-05,2.90211E-05,3.29923E-05,2.72952E-05,3.93582E-05,0.00011275
1,5,1.93233E-05,3.18253E-05,2.57404E-05,2.64738E-05,2.16515E-05,2.4355E-05,3.28934E-05,2.88968E-05,3.52225E-05,2.67882E-05,3.90869E-05,0.000112802
1,6,1.92938E-05,3.39762E-05,2.57143E-05,2.6372E-05,2.17637E-05,2.43127E-05,3.22897E-05,2.8997E-05,3.62652E-05,2.61406E-05,3.953E-05,0.000113266
1,7,1.93175E-05,4.3637E-05,2.73978E-05,2.49024E-05,2.16278E-05,2.36657E-05,3.57951E-05,2.73583E-05,3.0886E-05,2.56021E-05,3.97921E-05,0.000114972
1,8,1.9181E-05,4.40437E-05,2.73386E-05,2.31921E-05,1.94208E-05,2.35811E-05,2.69558E-05,2.80787E-05,2.94492E-05,2.46655E-05,3.96795E-05,0.000127018
1,9,1.7573E-05,3.74771E-05,2.68814E-05,2.16788E-05,2.04053E-05,2.27701E-05,2.57113E-05,2.76222E-05,2.92079E-05,2.19605E-05,3.92438E-05,0.000112589
1,10,8.45017E-06,3.02239E-05,2.8642E-05,2.32834E-05,1.89145E-05,2.28785E-05,2.47332E-05,2.84786E-05,2.83601E-05,2.18576E-05,3.96283E-05,0.000115259
1,11,8.83151E-06,2.95626E-05,2.85367E-05,2.32851E-05,2.17152E-05,2.29804E-05,2.51656E-05,2.88261E-05,2.7013E-05,2.16755E-05,3.9818E-05,0.000115032
1,12,9.3477E-06,3.22771E-05,2.68868E-05,2.38114E-05,2.12382E-05,2.38447E-05,2.53392E-05,3.03511E-05,2.66218E-05,2.36587E-05,3.95369E-05,0.000118077
1,13,8.67297E-06,3.18785E-05,2.78931E-05,2.39033E-05,2.22661E-05,2.38713E-05,2.54999E-05,3.15904E-05,2.71507E-05,2.4821E-05,4.01037E-05,0.000129549
1,14,1.8825E-05,3.13902E-05,2.90765E-05,2.39686E-05,2.27978E-05,2.44401E-05,2.63622E-05,3.85548E-05,2.74042E-05,2.52998E-05,4.01882E-05,0.000135657
1,15,1.92637E-05,3.13214E-05,3.40826E-05,2.34871E-05,2.29168E-05,2.51694E-05,2.79681E-05,4.39307E-05,3.00029E-05,2.57609E-05,4.04296E-05,0.00013142
1,16,1.92911E-05,3.70022E-05,4.41171E-05,2.33598E-05,2.30347E-05,2.56994E-05,3.08173E-05,5.1675E-05,3.35403E-05,2.62574E-05,4.03658E-05,0.000134367
1,17,2.08376E-05,3.71128E-05,5.11256E-05,2.40605E-05,2.31096E-05,2.53774E-05,3.17588E-05,4.71703E-05,3.79126E-05,2.67644E-05,4.00916E-05,0.000132417
1,18,2.16661E-05,4.07217E-05,4.94067E-05,2.56236E-05,2.30448E-05,2.57892E-05,3.47934E-05,5.61592E-05,4.1281E-05,2.94379E-05,3.99766E-05,0.000144163
1,19,2.48485E-05,4.78298E-05,7.44416E-05,2.71718E-05,2.39617E-05,2.72403E-05,3.47036E-05,6.18125E-05,8.18364E-05,3.75678E-05,4.93526E-05,0.000223604
1,20,2.51488E-05,5.28138E-05,0.00011531,4.71701E-05,3.5212E-05,3.05971E-05,4.2585E-05,0.000313717,0.000128642,4.42459E-05,4.46072E-05,0.000285091
1,21,2.57524E-05,4.96111E-05,0.00010886,3.43984E-05,7.96066E-05,2.95353E-05,6.72521E-05,0.000336239,6.67826E-05,0.00014772,4.13929E-05,0.000143528
1,22,2.53121E-05,4.31718E-05,0.000105587,2.78034E-05,8.07975E-05,2.84168E-05,9.06452E-05,3.83133E-05,4.35523E-05,4.75155E-05,4.16585E-05,0.000121838
1,23,2.46731E-05,3.37388E-05,6.93682E-05,2.64998E-05,7.90585E-05,2.89242E-05,8.5232E-05,3.87156E-05,3.87818E-05,4.37694E-05,4.1643E-05,0.000139932
1,24,2.39758E-05,3.03582E-05,4.92253E-05,2.60997E-05,5.9486E-05,2.80866E-05,3.92214E-05,3.90926E-05,3.44476E-05,3.43713E-05,4.12073E-05,0.000119502
2,1,2.24809E-05,2.80811E-05,3.39306E-05,2.94041E-05,3.03232E-05,2.92098E-05,3.7303E-05,4.51105E-05,3.3884E-05,2.73927E-05,4.12814E-05,7.4744E-05
2,2,2.15713E-05,2.71507E-05,2.98808E-05,2.62923E-05,2.50212E-05,2.80982E-05,3.29099E-05,5.81777E-05,3.07807E-05,2.64129E-05,4.11509E-05,7.35041E-05
2,3,2.1723E-05,2.65291E-05,2.7557E-05,2.53458E-05,2.40581E-05,2.81352E-05,3.25201E-05,4.44626E-05,2.98363E-05,2.61439E-05,4.06296E-05,7.1816E-05
2,4,2.10714E-05,2.61268E-05,2.71578E-05,2.37611E-05,2.38799E-05,2.79945E-05,3.11658E-05,4.01145E-05,2.93554E-05,2.61074E-05,4.08308E-05,7.18067E-05
2,5,2.05579E-05,2.60564E-05,2.69112E-05,2.41707E-05,2.37282E-05,2.83751E-05,3.12609E-05,4.36822E-05,2.97304E-05,2.58351E-05,4.07566E-05,7.23824E-05
2,6,1.84199E-05,2.73639E-05,2.73473E-05,2.48421E-05,2.3294E-05,2.79076E-05,3.0196E-05,4.77216E-05,2.81148E-05,2.63903E-05,4.07819E-05,7.24924E-05
2,7,2.28249E-05,2.93472E-05,2.97412E-05,2.24869E-05,2.3616E-05,2.66072E-05,3.03566E-05,4.37682E-05,2.76142E-05,2.71059E-05,4.07515E-05,7.25052E-05
2,8,2.54385E-05,3.38564E-05,2.98238E-05,2.12227E-05,2.36707E-05,2.4015E-05,2.7394E-05,3.01108E-05,2.62926E-05,2.84321E-05,4.0091E-05,7.21944E-05
2,9,2.4237E-05,3.06875E-05,3.035E-05,1.91692E-05,2.2274E-05,2.3891E-05,2.66156E-05,2.6774E-05,2.61508E-05,2.70517E-05,3.80143E-05,7.53371E-05
2,10,2.80057E-05,2.75928E-05,2.72632E-05,1.74643E-05,2.28463E-05,2.50026E-05,2.70656E-05,2.64018E-05,2.5781E-05,3.021E-05,3.89242E-05,7.23021E-05
2,11,2.48464E-05,2.71711E-05,2.68211E-05,1.91044E-05,2.39555E-05,2.61872E-05,2.78506E-05,2.69914E-05,2.5744E-05,6.02202E-05,3.8957E-05,6.96937E-05
2,12,2.54964E-05,2.71582E-05,2.6927E-05,1.88382E-05,2.45419E-05,2.7476E-05,2.80537E-05,3.23555E-05,2.59442E-05,4.36492E-05,3.93547E-05,6.74974E-05
2,13,2.5331E-05,2.76481E-05,2.69476E-05,2.1086E-05,2.4247E-05,2.81856E-05,2.83656E-05,3.54778E-05,2.65489E-05,3.90219E-05,3.97007E-05,6.96814E-05
2,14,2.60252E-05,2.8102E-05,2.72838E-05,2.00166E-05,2.47364E-05,2.87695E-05,3.06366E-05,5.26964E-05,2.65536E-05,5.41659E-05,3.99916E-05,6.93886E-05
2,15,0.000026267,2.82626E-05,2.97912E-05,1.98074E-05,2.52467E-05,2.87921E-05,3.22325E-05,5.74267E-05,2.65564E-05,5.11388E-05,3.99105E-05,6.77733E-05
2,16,2.67237E-05,2.87171E-05,3.41771E-05,2.05513E-05,2.5223E-05,2.95376E-05,3.52571E-05,0.000135385,2.64309E-05,4.29424E-05,3.94231E-05,7.86819E-05
2,17,2.71256E-05,3.27707E-05,0.000218237,2.12697E-05,2.5329E-05,2.80767E-05,4.06968E-05,6.11227E-05,2.68058E-05,4.71164E-05,3.98887E-05,8.32502E-05
2,18,3.13456E-05,3.63694E-05,5.53214E-05,2.2576E-05,2.72586E-05,2.60331E-05,6.91179E-05,6.2987E-05,2.80824E-05,5.29648E-05,4.00634E-05,8.57969E-05
2,19,2.89959E-05,3.89076E-05,5.78543E-05,2.45991E-05,3.50096E-05,2.79221E-05,7.21466E-05,0.000326604,3.13998E-05,0.000127619,4.30138E-05,9.7319E-05
2,20,3.13446E-05,4.36725E-05,0.000100483,4.37112E-05,0.000120866,4.13343E-05,0.000120768,0.000298319,3.59597E-05,5.10065E-05,4.01795E-05,8.37851E-05
2,21,2.9461E-05,3.70801E-05,8.54938E-05,5.09595E-05,0.000137369,3.96984E-05,0.000117839,0.000299345,3.56865E-05,5.99435E-05,3.97939E-05,8.25889E-05
2,22,3.09343E-05,3.26031E-05,6.99547E-05,4.20169E-05,0.000173213,3.61788E-05,0.000117706,0.000300797,3.96052E-05,5.20582E-05,3.96226E-05,7.37951E-05
2,23,4.14945E-05,3.26655E-05,5.1345E-05,4.35801E-05,0.000167164,3.54832E-05,0.000101782,0.00029423,3.39263E-05,4.92148E-05,3.95036E-05,7.09888E-05
2,24,4.21418E-05,2.83373E-05,3.492E-05,2.8663E-05,0.000112559,4.024E-05,8.37567E-05,0.000160123,3.17302E-05,4.50291E-05,3.95369E-05,6.98904E-05
3,1,2.59267E-05,2.6686E-05,2.82619E-05,2.71087E-05,4.45711E-05,4.16882E-05,5.49097E-05,6.16853E-05,3.3685E-05,4.71585E-05,3.19342E-05,2.98978E-05
3,2,2.39199E-05,2.56728E-05,2.76118E-05,2.62331E-05,3.55385E-05,3.1802E-05,5.44567E-05,4.46611E-05,3.18043E-05,3.38809E-05,3.19911E-05,2.80648E-05
3,3,2.35691E-05,2.46178E-05,2.73001E-05,2.61019E-05,3.35576E-05,2.7545E-05,3.21114E-05,4.03148E-05,2.86524E-05,3.34907E-05,3.20325E-05,2.72149E-05
3,4,2.3311E-05,2.4621E-05,2.68732E-05,2.4081E-05,3.0458E-05,2.47025E-05,3.16826E-05,3.39452E-05,2.72341E-05,3.2625E-05,3.18468E-05,2.69116E-05
3,5,2.30598E-05,2.41402E-05,2.7356E-05,2.4396E-05,3.0171E-05,2.49215E-05,3.04966E-05,3.07157E-05,2.65611E-05,3.39318E-05,3.20394E-05,2.69617E-05
3,6,2.38009E-05,2.43213E-05,2.75287E-05,2.34982E-05,3.0935E-05,2.36987E-05,3.12585E-05,3.06368E-05,2.64222E-05,3.35444E-05,3.24687E-05,2.66491E-05
3,7,2.4108E-05,2.62213E-05,2.8408E-05,2.37251E-05,2.98439E-05,2.27319E-05,3.10211E-05,3.08582E-05,2.549E-05,3.78324E-05,3.2717E-05,2.5574E-05
3,8,2.49434E-05,2.86779E-05,2.81468E-05,2.36969E-05,2.76877E-05,2.27423E-05,3.21421E-05,2.98463E-05,2.4861E-05,3.08958E-05,3.33125E-05,2.29825E-05
3,9,2.41275E-05,2.86645E-05,3.80319E-05,2.64611E-05,2.68521E-05,2.29711E-05,3.04919E-05,2.88538E-05,2.3103E-05,2.95884E-05,3.2863E-05,2.31286E-05
3,10,2.71566E-05,2.75525E-05,2.86991E-05,2.79406E-05,3.00035E-05,2.49696E-05,2.97949E-05,2.88479E-05,2.24329E-05,3.0339E-05,3.28751E-05,2.45844E-05
3,11,3.8547E-05,2.75949E-05,2.74033E-05,3.53787E-05,7.02058E-05,2.59792E-05,3.49724E-05,2.96449E-05,2.32847E-05,3.29272E-05,3.31447E-05,2.53301E-05
3,12,3.65401E-05,2.7625E-05,2.78671E-05,2.84654E-05,5.90299E-05,2.54759E-05,3.99124E-05,3.18442E-05,2.48529E-05,4.32147E-05,3.35074E-05,2.61078E-05
3,13,3.47235E-05,2.75503E-05,2.78969E-05,3.10209E-05,7.10144E-05,2.40949E-05,4.49487E-05,3.35482E-05,2.51405E-05,4.80557E-05,3.34286E-05,2.59203E-05
3,14,4.06396E-05,2.81638E-05,2.87224E-05,3.66396E-05,7.26152E-05,2.33963E-05,5.93306E-05,4.13096E-05,2.54003E-05,4.94052E-05,3.33505E-05,2.63383E-05
3,15,4.01808E-05,2.94643E-05,3.43324E-05,3.72579E-05,0.000118438,2.40827E-05,6.92567E-05,4.22532E-05,2.58187E-05,6.94323E-05,3.38063E-05,2.61212E-05
3,16,4.55107E-05,3.03711E-05,3.77109E-05,3.8557E-05,0.000117483,2.331E-05,0.00013188,4.71573E-05,2.66074E-05,6.74679E-05,3.36292E-05,2.64355E-05
3,17,2.9371E-05,3.25419E-05,3.59595E-05,3.61901E-05,0.000156063,2.36257E-05,0.000133137,4.45751E-05,2.6895E-05,5.89084E-05,3.76361E-05,2.67085E-05
3,18,3.18091E-05,3.03614E-05,3.47517E-05,3.60983E-05,0.00014774,2.49545E-05,0.00013225,4.54969E-05,2.81582E-05,0.00012692,5.31985E-05,2.80205E-05
3,19,4.19432E-05,4.2402E-05,3.84484E-05,4.06636E-05,0.000145132,2.55205E-05,0.000130148,4.72957E-05,3.1997E-05,0.000249423,6.34781E-05,4.69912E-05
3,20,5.11698E-05,6.78057E-05,7.58525E-05,0.000302678,0.00014837,9.19181E-05,0.000134017,6.22725E-05,3.70342E-05,7.36761E-05,5.59202E-05,7.97925E-05
3,21,2.99572E-05,4.05885E-05,5.32403E-05,0.000287975,0.000166237,8.67998E-05,0.000131264,5.33826E-05,7.21867E-05,6.88771E-05,4.79823E-05,0.000123717
3,22,3.35573E-05,3.74572E-05,4.44332E-05,0.000118017,0.000141103,7.3149E-05,0.000130773,6.20316E-05,4.67459E-05,5.06877E-05,3.66992E-05,3.74436E-05
3,23,3.39055E-05,3.26628E-05,3.95732E-05,0.000112831,0.000112445,6.26533E-05,0.000130033,5.25715E-05,4.15767E-05,4.78205E-05,3.42845E-05,2.97686E-05
3,24,5.17381E-05,2.8983E-05,3.39376E-05,4.23618E-05,4.61849E-05,6.73216E-05,0.00013301,4.36268E-05,4.11271E-05,5.08305E-05,3.37465E-05,2.74559E-05
4,1,3.74024E-05,2.76003E-05,2.93893E-05,3.10829E-05,3.69696E-05,5.20204E-05,0.000132891,3.79081E-05,3.33447E-05,4.34433E-05,3.98059E-05,2.63243E-05
4,2,2.45446E-05,2.68332E-05,2.86996E-05,2.62757E-05,2.89756E-05,2.83548E-05,0.000137223,3.53801E-05,2.97321E-05,4.47845E-05,3.82557E-05,2.54872E-05
4,3,2.38041E-05,2.7011E-05,2.88375E-05,2.45338E-05,2.78473E-05,2.5539E-05,4.83354E-05,2.79721E-05,2.77664E-05,4.20037E-05,3.79137E-05,2.48597E-05
4,4,2.34433E-05,2.72221E-05,2.8976E-05,2.32507E-05,2.77125E-05,2.53571E-05,3.49866E-05,2.54435E-05,2.75431E-05,3.34409E-05,3.76855E-05,2.47491E-05
4,5,2.33769E-05,2.74875E-05,2.89673E-05,2.31544E-05,2.80824E-05,2.44575E-05,3.99047E-05,2.54446E-05,2.74302E-05,3.53693E-05,3.78016E-05,2.44703E-05
4,6,2.37145E-05,2.80252E-05,2.87691E-05,2.39188E-05,2.73759E-05,2.26595E-05,3.6335E-05,2.66704E-05,2.75922E-05,4.34162E-05,3.82781E-05,2.53633E-05
4,7,2.35512E-05,2.97883E-05,2.90803E-05,2.39072E-05,2.66914E-05,2.25593E-05,3.06702E-05,2.53804E-05,2.72543E-05,3.82481E-05,3.81097E-05,2.66509E-05
4,8,2.39858E-05,3.29244E-05,2.88462E-05,2.40434E-05,2.66795E-05,2.13069E-05,2.88623E-05,2.55748E-05,2.69366E-05,3.15423E-05,3.76677E-05,2.82348E-05
4,9,2.42402E-05,2.77888E-05,2.88452E-05,2.42271E-05,2.59978E-05,2.07514E-05,2.88918E-05,2.58393E-05,2.64598E-05,3.14787E-05,3.75505E-05,2.96015E-05
4,10,3.93581E-05,2.49149E-05,2.8503E-05,2.45332E-05,2.72208E-05,2.05487E-05,2.93921E-05,2.57309E-05,2.67352E-05,3.17665E-05,3.75585E-05,2.95713E-05
4,11,4.2708E-05,2.62471E-05,2.97912E-05,2.4645E-05,3.02945E-05,2.08991E-05,2.95516E-05,2.53734E-05,2.74678E-05,3.18495E-05,3.87138E-05,3.00142E-05
4,12,4.20639E-05,2.51819E-05,3.13308E-05,2.51249E-05,3.72391E-05,2.13081E-05,3.08468E-05,2.44504E-05,2.92825E-05,3.24695E-05,3.92662E-05,2.93472E-05
4,13,4.19043E-05,2.54472E-05,3.14856E-05,2.56779E-05,3.98256E-05,2.19122E-05,3.20499E-05,2.49381E-05,2.92605E-05,3.71859E-05,3.91731E-05,2.98128E-05
4,14,4.43182E-05,2.46124E-05,3.12266E-05,2.63067E-05,4.73955E-05,2.31513E-05,4.00128E-05,2.61644E-05,3.30785E-05,4.62192E-05,3.91265E-05,3.28112E-05
4,15,4.29129E-05,2.1739E-05,3.08198E-05,3.60684E-05,3.69442E-05,2.30227E-05,4.24876E-05,2.86123E-05,4.00005E-05,4.89497E-05,3.87334E-05,3.29364E-05
4,16,3.09358E-05,2.15719E-05,3.01871E-05,3.40353E-05,4.01086E-05,2.26827E-05,7.4544E-05,3.26765E-05,4.16334E-05,5.77045E-05,3.89943E-05,3.45569E-05
4,17,2.94468E-05,2.22101E-05,3.18837E-05,3.69313E-05,3.94162E-05,2.28808E-05,0.00015179,3.51038E-05,3.9865E-05,6.09636E-05,3.87874E-05,5.03522E-05
4,18,2.84197E-05,2.39302E-05,3.36389E-05,2.84742E-05,5.37752E-05,2.51856E-05,0.000132291,3.84541E-05,5.06686E-05,0.000119811,5.75618E-05,4.86129E-05
4,19,3.08532E-05,2.48536E-05,3.88248E-05,4.11551E-05,7.61185E-05,3.15511E-05,0.000129975,3.87828E-05,0.000143692,0.000212284,8.01004E-05,6.3421E-05
4,20,3.09601E-05,2.87252E-05,5.49217E-05,0.000154705,0.000219461,7.15693E-05,0.000148809,3.73815E-05,0.000284602,0.000200749,7.15912E-05,5.00274E-05
4,21,2.95316E-05,2.83996E-05,4.82668E-05,0.000112476,0.000139387,8.5091E-05,0.000129078,3.68885E-05,0.000157692,0.000126812,6.27389E-05,4.77101E-05
4,22,2.67532E-05,2.69197E-05,4.9328E-05,0.000110684,0.000132627,7.2879E-05,0.000131484,3.88093E-05,0.000144593,0.000143807,6.07076E-05,3.38322E-05
4,23,2.70065E-05,2.67537E-05,3.73916E-05,9.69296E-05,0.000106167,0.000109583,0.000135664,3.73915E-05,0.000154486,0.000150549,4.69586E-05,3.06202E-05
4,24,2.606E-05,2.46377E-05,3.16051E-05,4.0631E-05,4.22429E-05,6.36103E-05,0.000136957,3.72449E-05,0.000143995,9.44692E-05,3.87845E-05,2.85794E-05
5,1,2.80278E-05,2.33479E-05,3.22204E-05,3.07729E-05,3.93835E-05,5.84775E-05,0.000134271,7.57903E-05,4.76914E-05,7.86565E-05,3.15997E-05,3.26715E-05
5,2,2.77165E-05,2.24862E-05,2.89489E-05,2.62331E-05,3.90784E-05,3.1119E-05,0.00012991,6.20822E-05,3.70036E-05,6.96293E-05,3.02173E-05,3.21459E-05
5,3,2.73173E-05,2.2404E-05,2.82988E-05,2.34467E-05,3.40076E-05,2.71047E-05,0.000132005,4.19346E-05,3.39129E-05,4.59867E-05,2.9896E-05,2.99135E-05
5,4,2.69222E-05,2.25829E-05,2.80485E-05,2.30376E-05,3.06886E-05,2.46556E-05,4.51342E-05,3.33745E-05,3.12349E-05,4.12166E-05,2.97471E-05,2.88762E-05
5,5,2.67742E-05,2.25625E-05,2.75043E-05,2.27653E-05,2.96827E-05,2.37694E-05,4.59008E-05,2.8471E-05,3.12505E-05,3.35776E-05,2.93177E-05,2.90206E-05
5,6,2.68227E-05,2.14237E-05,2.71404E-05,2.27133E-05,2.95175E-05,2.50611E-05,0.000125061,2.85481E-05,3.13136E-05,3.64874E-05,2.877E-05,3.10271E-05
5,7,2.76238E-05,2.26017E-05,2.63079E-05,2.26308E-05,2.63587E-05,2.60227E-05,3.12508E-05,2.61226E-05,2.97182E-05,3.4818E-05,2.85648E-05,3.25254E-05
5,8,2.96169E-05,2.24331E-05,2.50268E-05,2.25871E-05,2.36391E-05,2.3617E-05,2.87619E-05,2.49935E-05,2.79724E-05,3.322E-05,2.79434E-05,3.39044E-05
5,9,3.07394E-05,2.12486E-05,2.36701E-05,2.2224E-05,2.52659E-05,2.44737E-05,2.85056E-05,2.41853E-05,2.72641E-05,3.13597E-05,2.20944E-05,3.42968E-05
5,10,3.09538E-05,2.06302E-05,2.34306E-05,2.23325E-05,2.61732E-05,3.06376E-05,2.96378E-05,2.37088E-05,2.80233E-05,3.10951E-05,2.32238E-05,4.52024E-05
5,11,3.10765E-05,2.08167E-05,2.3297E-05,2.44978E-05,3.10298E-05,3.21304E-05,2.83065E-05,2.35604E-05,3.09201E-05,3.36656E-05,2.57701E-05,4.58282E-05
5,12,3.12076E-05,2.05728E-05,2.26215E-05,2.40655E-05,3.52447E-05,3.74799E-05,2.82965E-05,2.38873E-05,3.22562E-05,4.1919E-05,2.72841E-05,5.28425E-05
5,13,3.10923E-05,2.04847E-05,2.35871E-05,2.43406E-05,3.86815E-05,3.81246E-05,3.19968E-05,2.44557E-05,3.26752E-05,4.61627E-05,2.77911E-05,4.49084E-05
5,14,3.05829E-05,1.94968E-05,2.34149E-05,2.46661E-05,4.82769E-05,3.81784E-05,4.22111E-05,2.50147E-05,4.31003E-05,6.86541E-05,2.78819E-05,4.1729E-05
5,15,2.96227E-05,1.8727E-05,2.26215E-05,2.54432E-05,5.4339E-05,3.61215E-05,9.78148E-05,2.6575E-05,4.27711E-05,5.56156E-05,2.71249E-05,4.06969E-05
5,16,3.00267E-05,1.88607E-05,2.3983E-05,2.55805E-05,5.42871E-05,4.07376E-05,0.000134192,2.92025E-05,7.61337E-05,8.27686E-05,2.85521E-05,5.53513E-05
5,17,3.01605E-05,2.06292E-05,2.39346E-05,2.83048E-05,4.91869E-05,0.000101118,0.000132205,3.04636E-05,0.000139109,0.000124003,2.94678E-05,6.51847E-05
5,18,3.07641E-05,2.22988E-05,2.69379E-05,2.66991E-05,6.93216E-05,6.38304E-05,0.000133759,3.85719E-05,0.000163362,0.000190066,3.14433E-05,7.20075E-05
5,19,3.23343E-05,2.38512E-05,2.75521E-05,3.4823E-05,9.76679E-05,9.21863E-05,0.000150244,4.31197E-05,0.000185719,0.000188919,4.24615E-05,7.81888E-05
5,20,3.12113E-05,2.46194E-05,4.35642E-05,6.60924E-05,0.000110513,0.000281325,0.000138093,6.61547E-05,0.00014211,0.000161964,5.10023E-05,6.8466E-05
5,21,3.10354E-05,2.42262E-05,3.44763E-05,3.53804E-05,0.000161084,0.000114178,0.000128004,6.63125E-05,0.000146838,0.000218998,6.41506E-05,6.28621E-05
5,22,2.98181E-05,2.32045E-05,3.62902E-05,3.06894E-05,4.41482E-05,0.000211545,0.000117925,6.71837E-05,0.000366611,0.000169883,6.25797E-05,3.66019E-05
5,23,3.01942E-05,2.31164E-05,3.45182E-05,3.5909E-05,3.3769E-05,3.8069E-05,0.000153312,0.000106567,0.000273465,8.79976E-05,3.44736E-05,3.31017E-05
5,24,2.98355E-05,2.31583E-05,2.90048E-05,3.04475E-05,3.12818E-05,2.69912E-05,0.000130319,3.99001E-05,0.000126431,0.000120553,3.07995E-05,3.24137E-05
6,1,3.0712E-05,2.16745E-05,2.82277E-05,3.05969E-05,2.97425E-05,2.37213E-05,0.000118218,3.06774E-05,4.36535E-05,7.45744E-05,4.30587E-05,2.94327E-05
6,2,3.03638E-05,2.07183E-05,2.83374E-05,2.62021E-05,2.85228E-05,2.2623E-05,5.57502E-05,2.90818E-05,4.09662E-05,0.000138602,4.27368E-05,2.90276E-05
6,3,2.96996E-05,2.0844E-05,2.84547E-05,2.57338E-05,2.67585E-05,2.24324E-05,4.17788E-05,2.7548E-05,3.55425E-05,0.0001364,4.23637E-05,2.80694E-05
6,4,2.7371E-05,2.00093E-05,2.80197E-05,2.61556E-05,2.6644E-05,2.255E-05,4.54891E-05,2.82401E-05,3.20184E-05,0.00011572,4.16516E-05,2.78442E-05
6,5,2.94231E-05,1.96579E-05,2.79567E-05,2.58827E-05,2.59961E-05,2.17947E-05,3.79125E-05,2.88167E-05,3.17395E-05,4.66343E-05,3.5814E-05,2.77953E-05
6,6,3.0377E-05,2.06705E-05,2.78307E-05,2.6253E-05,2.39741E-05,2.15276E-05,3.6029E-05,2.81806E-05,3.23934E-05,4.51659E-05,4.6566E-05,2.8332E-05
6,7,3.05719E-05,2.19603E-05,2.84237E-05,2.55218E-05,2.23512E-05,2.08765E-05,2.90188E-05,2.78013E-05,3.02471E-05,3.56305E-05,5.35101E-05,3.01691E-05
6,8,3.19371E-05,2.17207E-05,2.94681E-05,2.4376E-05,2.17806E-05,2.05423E-05,2.71631E-05,2.44798E-05,2.87322E-05,3.18351E-05,5.3871E-05,3.08804E-05
6,9,3.19898E-05,2.09708E-05,2.8415E-05,2.34771E-05,2.16893E-05,2.06414E-05,2.80762E-05,2.25968E-05,2.71999E-05,3.01514E-05,5.43079E-05,3.10451E-05
6,10,3.1816E-05,2.07807E-05,2.84476E-05,2.3134E-05,2.20631E-05,2.14506E-05,3.02751E-05,2.07644E-05,2.84568E-05,3.00844E-05,5.5335E-05,3.10312E-05
6,11,3.05424E-05,2.0879E-05,2.86442E-05,2.65901E-05,2.22503E-05,2.52673E-05,2.95764E-05,2.20013E-05,3.06927E-05,3.10552E-05,5.44246E-05,3.07605E-05
6,12,3.02896E-05,1.96762E-05,2.91341E-05,5.18251E-05,2.33341E-05,2.7041E-05,3.06507E-05,2.18823E-05,3.16481E-05,3.05488E-05,5.56483E-05,3.03583E-05
6,13,3.07683E-05,2.04272E-05,3.03821E-05,4.18066E-05,2.43806E-05,2.9325E-05,3.10636E-05,2.30167E-05,4.03135E-05,3.2413E-05,6.40333E-05,3.04479E-05
6,14,2.94252E-05,2.0259E-05,3.25767E-05,4.22699E-05,2.52078E-05,3.5493E-05,3.22236E-05,2.4312E-05,4.33983E-05,4.24061E-05,5.6837E-05,3.15609E-05
6,15,2.84603E-05,2.11116E-05,3.2984E-05,3.14062E-05,2.48244E-05,4.04717E-05,3.7782E-05,2.48733E-05,4.62523E-05,9.72301E-05,6.52835E-05,3.25953E-05
6,16,2.86573E-05,2.03541E-05,3.45241E-05,2.90144E-05,2.70212E-05,3.50881E-05,5.08202E-05,2.56078E-05,8.17838E-05,7.48429E-05,6.80183E-05,3.35354E-05
6,17,2.95316E-05,2.17712E-05,3.51514E-05,2.99144E-05,3.04061E-05,3.28759E-05,7.2517E-05,2.52927E-05,0.000135156,7.18738E-05,6.86294E-05,3.4295E-05
6,18,2.99635E-05,2.32045E-05,3.5417E-05,2.87178E-05,3.14701E-05,3.17915E-05,7.07386E-05,2.78207E-05,0.000183455,6.63819E-05,0.000117442,4.93371E-05
6,19,3.14799E-05,2.48101E-05,5.00796E-05,2.61655E-05,5.45843E-05,3.0578E-05,5.91079E-05,2.92237E-05,0.00018664,0.000107167,0.000128691,7.42707E-05
6,20,3.15131E-05,3.25451E-05,9.6589E-05,2.95513E-05,0.000111459,3.20105E-05,0.00031172,3.86891E-05,0.000334037,8.00918E-05,0.000167566,7.49023E-05
6,21,3.24581E-05,4.56515E-05,7.7661E-05,2.93825E-05,0.000118211,2.64861E-05,0.000448154,4.26178E-05,0.000386911,8.35822E-05,0.000169629,7.15273E-05
6,22,3.20931E-05,6.64939E-05,5.1762E-05,2.82334E-05,3.81887E-05,2.38644E-05,0.000323984,4.10469E-05,0.000145712,5.33008E-05,0.000128844,4.51506E-05
